Link,Platform,Year,Description,Image_num,Hand,Pose,Content_pose,Audio_track,Highlights
https://www.facebook.com/permalink.php?story_fbid=pfbid035FPdc2SM4VHF927WMgojpL6Z2KrDU3PkkQ5bGqZW2Mc84CwaD1hSYo8HNoTpUUVkl&id=100642178624972,Facebook pages,2021,Femmina 2020,669,No Hand,,,,
https://www.facebook.com/permalink.php?story_fbid=pfbid035YRmKeBBtUwk488YjEpaq7F2muGeKwHUybbwxYvUzFDsGNXwv4PdMGUf5Q1Fth2vl&id=100063317615273,Facebook pages,2023,Cleartail viola,670,No Hand,HalfClosed,Image,,
https://www.facebook.com/permalink.php?story_fbid=pfbid036i2dH6MgYgSqCt6scKSn4ScTy9VA3UL9pEmiBbNBZWXWZi8ywgr1oCX66i2Wqvy8l&id=100642178624972,Facebook pages,2022,Femmina viola cleartail x maschio viola cobalto turchese_blu//cleartail//opalino//diluito,671,No Hand,,,,
https://www.facebook.com/permalink.php?story_fbid=pfbid03vjBFS3z3uoHxjgNroSnewmKRFRMd3F7LLzNYfEXHsWHK5PNDY6Rv2yhvjSgXSaol&id=100092420832807,Facebook pages,2023,Disponibili pulli,672,No Hand,,,,
https://www.facebook.com/permalink.php?story_fbid=pfbid07j7WswpypbDRA4s9xYHmEAarrz6WxedQ4TQf876VseJZ8o8wwmmRiDXuhmK7E6i1l&id=100063317615273,Facebook pages,2023,Maschio diluito turchese blu 2020 x femmina viola Emerald /diluito //cleartail 2018,673,No Hand,,,,
https://www.facebook.com/permalink.php?story_fbid=pfbid0AYi9kn4UMhPndrfDTYfeDEKmBnTJvirm87oVhQq4mu9q613TE6Gog5F4EgYiDUYzl&id=116170755666465,Facebook pages,2021,"Vi comunichiamo che domenica 24 Ottobre ci saremo anche noi alla mostra scambio a Reggio Emilia e avremmo i seguenti soggetti:  PDC che ci sono qua in foto
Kakariki fronte rossa
Monaci!!!! 👋👋👋👋👋 
Buona serata a tutti voi!!",674,No Hand,,,,
https://www.facebook.com/permalink.php?story_fbid=pfbid0b8zdBcu6s9rLEncrr8QmjgLNmCPfZzH89BYzWLcWMQA69aEEEAZknau7ptoye4Pfl&id=100642178624972,Facebook pages,2021,Femmina viola cleartail,675,No Hand,,,,
https://www.facebook.com/permalink.php?story_fbid=pfbid0diio1Ue7fKCyJrFDnrrEL2ete1jF5ZP43gxS8rSMUHEQjs6M8qz2C2gKbYaD4mkgl&id=100642178624972,Facebook pages,2020,Femmina viola cobalto/cleartail,676,No Hand,,,,
https://www.facebook.com/permalink.php?story_fbid=pfbid0g24oyhXqMu2PT7uH6rxLtw73jkq8JQPM8aJhHTdLRXmNK9a9br2172cXv8nKQjPfl&id=100063317615273,Facebook pages,2023,Maschio pallidino viola  turchese 😍,677,Hand,HalfClosed,Image,,
https://www.facebook.com/permalink.php?story_fbid=pfbid0hA2gdM2owEhEQPoqFarKA588wqH3H9nE938xqa9myCBJnWHyEo2gq4DhwQ1tYTubl&id=100642178624972,Facebook pages,2022,Maschio pallid_ino pastello blu x femmina pallid viola pastello,678,No Hand,,,,
https://www.facebook.com/permalink.php?story_fbid=pfbid0hgwFxhd2fJMgC3GJbgyGebGZ2pzyCfcA2WhNdCee4B8FBY1iZQtP1C9PPmYYBRfel&id=109768137306100,Facebook pages,2020,Un pò di giovani 2020,679,No Hand,,,,
https://www.facebook.com/permalink.php?story_fbid=pfbid0JP2Pf7Q2DYLCzzGXk5riosvqyKvHGoYT7B28fEbVWQ9cur8Db17wDQxKLehQpMX1l&id=100063317615273,Facebook pages,2022,Maschio cleartail turchese_blu,680,Hand,Grip,Image,,
https://www.facebook.com/permalink.php?story_fbid=pfbid0Mg2rkLnk6KQVm8kuxhHyhQRDWTf6TUnm8DaFDkEYT6pXHyTNFawywx1x8PvMKzkZl&id=116170755666465,Facebook pages,2021,Buona serata a tutti voi.... Giovane 2021!!👋👋👋👋👋,681,No Hand,,,,
https://www.facebook.com/permalink.php?story_fbid=pfbid0N64NxvqALMRWrnhv7odG2aHUDAdEgD9BLa69BehomKaBq13XKsbsgkCYvRQHFxkwl&id=109768137306100,Facebook pages,2020,"Disponibile coppia pallid green 
Maschio 2018
Femmina 2019",682,No Hand,,,,
https://www.facebook.com/permalink.php?story_fbid=pfbid0RSEZbGkSyaF1oXcLUzMJZaNvMEymjBJjtGmwk6FiQqT4rxzNUuim6j2wWBCSQZBJl&id=100642178624972,Facebook pages,2021,Viola opalina /cleartail,683,Hand,Shell,Image,,
https://www.facebook.com/permalink.php?story_fbid=pfbid0wSppjPiTL7WMs2BCEW6TXMZhRJLbod7GfTMtLBzED58TCm3Y5jXFStN9XUpvgiePl&id=100642178624972,Facebook pages,2021,Piccolo pallid viola turchese,684,Hand,Shell,Image,,
https://www.facebook.com/permalink.php?story_fbid=pfbid0x2nknRSN47e1FsN1dJrKcoWeLKtc8L1fKPuQ2j5bFPkAVPoo6sVaq4uxevWCPPMhl&id=280684749092425,Facebook pages,2017,Vendo causa spazio ridotto coppia di parrocchetti dal collare verdi + voliera ad 300€  trattabili per info contattami al 3287518373 Giuseppe,685,No Hand,,,,
https://www.facebook.com/permalink.php?story_fbid=pfbid0XRddjCCdxaBao6uMmtU163n9RSETUDLNzYjTpbLN3AcNJjHZE8S954ChXKxmn7G7l&id=100642178624972,Facebook pages,2021,Viola cleartail,686,Hand,HalfClosed,Image,,
https://www.facebook.com/permalink.php?story_fbid=pfbid0YptGXyixfWTRR7BgzBGwMwSj4fqQ3RB5ziMSLsNnA2FpKWxT26JWw67bLn7P7J4Ll&id=100083658122704,Facebook pages,2023,"Disponibile parrocchetto NON sessato
Nato il 25/04/23",687,No Hand,,,,
https://www.facebook.com/permalink.php?story_fbid=pfbid0YtNxnTskNbwkgE4EgqhiUBGVMmwBX6UnzDFxKZ8suPPrLwUoVmYoz49UEY8j1jQml&id=100063613446823,Facebook groups,2022,"-ROSEICOLLIS NT e maggiorati provenienti da ottime linee di sangue,soggetti giovani e adulti,tutti sessati e di svariate mutazioni.-ONDULATI DI FORMA E POSIZIONE provenienti da buone linee di sangue giovani e riproduttori,blu, grigi,opalino ecc.-COPPIA PYRRHURA pronta alla riproduzione formata da maschio torquaise per femmina torquaise cannella -ALA NERA e portatori giovani e adulti-CLEAR BODY EASLY E VERDI PURI pronti alla riproduzione.-COPPIA PARROCCHETTI DAL COLLARE formata da maschio albino per femmina blu pronta alla riproduzione Possibile consegna a Benevento, Caserta, Napoli, Avellino e Cassino.Per info non esitate a contattarmi.",688,No Hand,,,,
https://www.facebook.com/permalink.php?story_fbid=pfbid0zrH4H3v5fQFcJstCBLsoWkdxc2CsGXhWjXETWueLax3Z6NVRPxMtJ74GBP7Aw4cul&id=109768137306100,Facebook pages,2020,Spettacolo,689,No Hand,,,,
https://www.facebook.com/photo/?fbid=819073668169355&set=a.705313422878714,Facebook pages,2015,"Piccoli di parrocchetto dal collare da cedere ,allevati a mano dalla prima settimana do vita",690,No Hand,,,,
https://www.likesx.com/pappagalli-parrocchetti-del-collare-coppie,likesx,2017,"Disponibili coppie da riproduzione di Parrocchetti del Collare. Eta copia circa 4/5/6/7 anni 1- Maschio giallo, 2013 Femmina giallo, 2012 2 - Maschio verde, 2011 Femmina verde, 2011 3 - Maschio giallo, 2010 Femmina gri",691,No Hand,,,,
https://www.likesx.com/parrocchetti,likesx,2017,Ultimi 2 parrocchetti verdi fanno 1 anno gennaio il 7 sesso non si capisce ancora ma da come sono affiatati mi fanno capire che sia 1 coppia prezzo non trattabile 120 euro Sicilia3385493197120 €,692,No Hand,,,,
https://www.likesx.com/parrocchetti-dal-collare,likesx,2017,Cedo coppia di parrocchetti dcollare adulta già riproduttiva portatori di bianco ad euro 130 per solo contatto telefonico 3391805538 Molise3391805538130 €,693,No Hand,,,,
https://www.likesx.com/parrocchetti-dal-collare-sicilia,likesx,2017,Bellissima coppia di parrocchetti molto affiatata di 1 hanno e mezzo prezzo 60 euro la coppia Sicilia320683152460 €,694,No Hand,,,,
https://www.likesx.com/parrocchetto-ancestrale-anellato-maschio-cites,likesx,2017,Cedesi parrocchetto monaco ancestrale maschio anellato allevato dai genitori anno 2014. Munito di tutta la documentazione C.I.T.E.S! Toscana3465031759150 €,695,No Hand,,,,
https://www.likesx.com/parrocchetto-dal-collare-adulto-maschio,likesx,2017,Uccelli parrocchetto dcollare adulto maschio per inf giuseppe 3396509440 Sicilia36039717170 €,696,No Hand,,,,
https://www.likesx.com/parrocchetto-dal-collare-giallo,likesx,2017,"Cerco maschio di Parrocchetto dcollare giallo di 2 anni Scambio con femmina di Parrocchetto dcollare cremina o con coppia di Calopsite Puglia, Cercasi3474939761",697,No Hand,,,,
https://www.likesx.com/parrocchetto-monaco,likesx,2017,"Cerco pulli di parrocchetto monaco prezzo da concordare Sicilia, Cercasi3298846877",698,No Hand,,,,
https://www.likesx.com/parrocchetto-monaco-abruzzo-cercasi,likesx,2017,"Cerco parrocchetto monaco, zona Abruzzo, preferibilmente allevato a mano. Conviverebbe con due cocorite e una calopsite in una voliera, in caso non andassero d'accordo dispongo di un'altra voliera in cui poterlo mettere. No prezzi assurd",699,No Hand,,,,
https://www.likesx.com/parrocchetto-monaco-toscana,likesx,2017,Cedo parrocchetto monaco ancestrale maschio anellato allevato dai genitori anno 2014. Munito di tutta la documentazione CITES! Toscana3465031759150 €,700,No Hand,,,,
https://www.likesx.com/parrocchetto-mutato,likesx,2017,"disponibile parrocchetto dal collare... varie mutazioni... gli piace giocare e interagire, anche se non è particolarmente coccoloso è capace di stringere un forte legame sia col suo proprietario che con gli altri membri della famiglia",701,No Hand,Open,Text,701,è capace di stringere un forte legame sia col suo proprietario che con gli altri membri della famiglia
https://www.petfocus.it/annuncio/regalo-da-privato/1052/parrocchetto-monaco/,petfocus,2024,"cedesi a titolo gratuito giovane maschio (8 mesi) allevato a mano corredato di voliera e accessori.
come membro della famiglia, no solo gabbia....",702,No Hand,,,,
https://www.petfocus.it/annuncio/vendita-da-privato/1611/cedo-6-parocchetti-dal-collare/,petfocus,2024,"cedo 6 parocchetti dal collare, uno diverso dall'altro, li cedo purtroppo per problemi di salute. non proposte ridicole ...",703,No Hand,,,,
https://www.petfocus.it/annuncio/vendita-da-privato/1615/vendo-parrocchetto-dal-collare/,petfocus,2024,vendo parrocchetto dal collare femmina di 3 anni e mezzo info in privato...,704,No Hand,,,,
https://www.subito.it/animali/3-parrocchetti-dal-collare-foggia-575850547.htm,Subito.it,2024,Cedo 3 parrocchetti dal collare 2 maschi 1 femmina euro 160. Valuto scambio con altri volatili.,705,No Hand,,,,
https://www.subito.it/animali/calopsite-x-parrocchetto-monaco-roma-552547545.htm,Subito.it,2024,Scambio Calopsite allevata a mano con parrocchetto monaco maschio,706,No Hand,,,,
https://www.subito.it/animali/cerco-femmina-napoli-542271719.htm,Subito.it,2024,Cerco femmina parrocchetto monaco provincia di napoli,707,No Hand,,,,
https://www.subito.it/animali/cerco-femmina-parrochetto-dal-collare-milano-547298741.htm,Subito.it,2024,Cerco una /pi\u00f9 femmine di parrochetto dal collare tra Milano e Novara.,708,No Hand,,,,
https://www.subito.it/animali/cerco-pappagalli-cenerini-ara-parrocchetto-monaco-taranto-543237159.htm,Subito.it,2024,"Cerco in regalo pappagalli , parrocchetti monaci , dal collare , ara , cenerino ...per info contattate 3770804358 zona Taranto e provincia ...",709,No Hand,,,,
https://www.subito.it/animali/cerco-parrocchetto-monaco-da-imbecco-taranto-543350899.htm,Subito.it,2024,Cerco parrochetto monaco da imbecco,710,No Hand,,,,
https://www.subito.it/animali/cerco-parrocchietto-dal-collare-di-3-anni-o-di-due-catania-549811851.htm,Subito.it,2024,Cerco parrocchietto dal collare 2 anni sessato o 3 anni se non sessato,711,No Hand,,,,
https://www.subito.it/animali/cerco-pullo-di-pdc-cagliari-549831225.htm,Subito.it,2024,Cerco pullo di parrocchetto dal collare,712,No Hand,,,,
https://www.subito.it/animali/coppia-collari-2021-m-green-f-pallid-green-reggio-emilia-576227063.htm,Subito.it,2024,"Disponibile coppia di parrocchetti dal collare maschio verde 2021, femmina pallid green 2021. Vero regalo valuto scambi con pappagalli e pappagallini sia con differenza da dare che da avere",713,No Hand,,,,
https://www.subito.it/animali/coppia-collari-2021-m-pallid-tourqu-blu-f-cremina-reggio-emilia-576227454.htm,Subito.it,2024,"Disponibile coppia di parrocchetti dal collare maschio pallid tourquaise blu, femmina cremina sessata, entrambi del 2021, vero regalo valuto scambi con pappagalli e pappagallini sia con differenza da dare che da avere",714,No Hand,,,,
https://www.subito.it/animali/coppia-collari-m-cinnamon-grey-f-pastel-grey-2021-reggio-emilia-576227893.htm,Subito.it,2024,"Disponibile coppia di parrocchetti dal collare maschio cinnamon grey, femmina pastel Grey entrambi del 2021. Vero regalo valuto scambi con pappagalli e pappagallini sia con differenza da dare che da avere",715,No Hand,,,,
https://www.subito.it/animali/coppia-collari-viola-m-2023-f-2021-anellati-reggio-emilia-576226757.htm,Subito.it,2024,"Disponibile coppia di parrocchetti dal collare maschio viola anellato 2023 sessato, femmina viola anellata 2021. Vero regalo valuto scambi con pappagalli e pappagallini sia con differenza da dare che da avere",716,No Hand,,,,
https://www.subito.it/animali/coppia-di-parrocchetti-torino-572315457.htm,Subito.it,2024,Coppia di stupendi parrocchetti dal collare lutino. In vendita per 190 euro trattabili,717,No Hand,,,,
https://www.subito.it/animali/coppia-di-parrocchetto-monaco-lecco-575628188.htm,Subito.it,2024,"Coppia di Parrocchetti Monaco in Vendita - Femmina Albina e Maschio Blu Non si dividono Certificato sesso con dna  Vendo coppia di parrocchetti Monaco, già sessati e con regolari documenti CITES. La femmina \u00e8 di colorazione albina, mentre il maschio \u00e8 blu. Entrambi sono in ottima salute, abituati alla vita in gabbia e ideali per l'allevamento o come animali da compagnia. No perditempo  Se siete veramente interessati contattatemi Femmina 2022 Maschio 2021",718,No Hand,,,,
https://www.subito.it/animali/coppia-palermo-575134844.htm,Subito.it,2024,Cerco parrocchetti dal collare allevati a mano a Palermo e provincia,719,No Hand,,,,
https://www.subito.it/animali/coppia-pappagalli-parrocchetto-roma-576119074.htm,Subito.it,2024,Coppia pappagalli parrocchetto allevati in casa ora in voliera dai bellissimi colori verde giallo lunga coda molto vivaci. Età circa un anno. Euro 80 tutti e due. Maria ore pasti. No spedizioni.,720,No Hand,,,,
https://www.subito.it/animali/coppia-parrocchetti-dal-collare-torino-575766816.htm,Subito.it,2024,coppia femmina cleartail  maschio tourquise  con fogli di sessaggio e anelli  di 1 anno e 8 mesi euro 180   o scambio con coppia parrocchetto monaco no verdi. Giuseppe3498068519,721,No Hand,,,,
https://www.subito.it/animali/coppia-riproduttrice-di-parrocchetto-monaco-bari-576189330.htm,Subito.it,2024,Vendo bellissima coppia riproduttrice di parrocchetto Monaco non allevata a mano fanno due covate l'anno in gabbia da 120 anellata foi vendo a 180 euro non trattabile per chi fosse realmente interessato mi può lasciare il proprio numero di telefono,722,No Hand,FingerPerch,Image,,
https://www.subito.it/animali/grande-alessandrino-ed-altri-parrocchetti-padova-575245649.htm,Subito.it,2024,"Disponibile un maschio di collare blu cleartail 2021, una femmina di collare viola cleartail 2021, 10 collari blu 2024, un maschio di conuro del sole 2024, due femmine di conuro jandaya 2024, un maschio adulto di grande alessandrino, una coppia di lory arcobaleno, 30 roseicolli oplaini lutini e 20 calopsite colori misti.",723,No Hand,,,,
https://www.subito.it/animali/pappagalli-parrocchetti-copia-trento-576085603.htm,Subito.it,2024,Vendito bellissima coppia pappagalli parrocchetti giovane.posibilita con la sua voliera,724,No Hand,,,,
https://www.subito.it/animali/pappagalli-parrocchetti-dal-collare-lecco-576086968.htm,Subito.it,2024,vendo coppia già riproduttiva parrocchetti dal collare mutati no perditempo,725,No Hand,,,,
https://www.subito.it/animali/pappagalli-pulli-cocorite-calopsite-inseparabili-palermo-523869004.htm,Subito.it,2024,"Acquisto in blocco pulli di cocorite, calopsite conuri, paerochetti ed inseparabili in grosse quantit\u00e0.
Cerco pure 
50 cocorite
50 canarino 
50 calopsite 
50 inseparabili 
O altri pappagalli in grosse quantit\u00e0.
Astenersi per propone a prezzi assurdo sono un grossista ed acquisto blocchi a prezzi convenienti.
In tutta la sicilia ed Italia",726,No Hand,,,,
https://www.subito.it/animali/pappagallo-lecce-564640729.htm,Subito.it,2024,Scambio un parrocchetto monaco in cambio di un Ararauna ancora piccola da imbecco.,727,No Hand,TouchingTips,Image,,
https://www.subito.it/animali/pappagallo-parrocchetto-dal-collare-o-monaco-napoli-569632600.htm,Subito.it,2024,"Sono un amante degli animali,cerco un parrocchetto dal collare allevato a mano ,giovane,in regalo o a prezzo modico.
Grazie in anticipo",728,No Hand,,,,
https://www.subito.it/animali/pappagallo-parrocchetto-monaco-allevato-a-mano-trento-576064508.htm,Subito.it,2024,"Vendo pappagallino parrocchetto monaco allevato a mano, nato a luglio 2024. Mutazione giallo con occhi rossi. E' molto dolce e coccolone, adatto a famiglie. Verrà ceduto con regolare documento Cites.",729,No Hand,,,,
https://www.subito.it/animali/parocchetto-monaco-bari-527261747.htm,Subito.it,2024,"MODUGNO(BA) CONDIVIDETE PER FAVORE AGGIORNAMENTO: Ultima segnalazione visto sui balconi dei palazzi di PORTO TORRES, PISCINA PRETI E ZONA SCUOLA CASAVOLA(Anna Frank) Modugno ((BA)

NON FATE SOLO FOTO, CHIAMATEMI DIRETTAMENTE NEL MOMENTO STESSO E CERCATE DI PRENDERLO!!!

Per favore cercate di non spaventarlo nel frattempo che arrivo io per chiamarlo, al massimo provate a dargli un pezzo di mollica di pane umido o una mela per intrattenerlo, non penso che rifiuter\u00e0!! O se riuscite a prenderlo senza fargli male anche con un lenzuolo o se riuscite ad avvicinarvi e a portarlo in casa finch\u00e9 non vi raggiungo chiamatemi ugualmente senza farlo volare!

RICOMPENSA di 100\u20ac per chi lo trova per favore siamo disperati!!

Cinzia;
3760447337
MODUGNO (BA)",730,No Hand,,,,
https://www.subito.it/animali/parrocchetti-barletta-andria-trani-564770856.htm,Subito.it,2024,Vendo coppia parrocchetti verdi.,731,No Hand,,,,
https://www.subito.it/animali/parrocchetti-brindisi-569331985.htm,Subito.it,2024,Vendo coppia certa di parrocchetti dal collare.,732,No Hand,,,,
https://www.subito.it/animali/parrocchetti-caserta-574581986.htm,Subito.it,2024,Disponibile coppia parrocchetto dal collare di 4 anni e mezzo riproduttiva due cove a l anno per conto di un amico,733,No Hand,,,,
https://www.subito.it/animali/parrocchetti-caserta-576062566.htm,Subito.it,2024,Cedo parrocchetti collare e testa prugna,734,No Hand,,,,
https://www.subito.it/animali/parrocchetti-collare-ravenna-562959828.htm,Subito.it,2024,Parrocchetti collare una coppia,735,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-2024-cleartail-firenze-576133937.htm,Subito.it,2024,Parrocchetti dal collare 2024 cleartail puri e portatori già sensati Per informazioni 3203820306 Matteo,736,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-agrigento-567599265.htm,Subito.it,2024,Parrocchetti dal collare adulti,737,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-allevati-a-mano-varese-576189844.htm,Subito.it,2024,"Cedo splendida coppia di parrocchetti dal collare allevati a mano fin dai primi giorni di vita, il maschio 6 mesi , la femmina 7 mesi , li cedo a coppia non li divido chi sarà interessato dovrà prenderli entrambi, disponibile certificato di sessaggio per entrambi, sono di ottima taglia \u00e8 godono di ottima salute, sono bravissimi \u00e8 molto affettuosi, li cedo solo a persone che amano gli animali che possano garantire libertà di volare in casa \u00e8 di avere una gabbia abbastanza spaziosa , ottimi pappagalli di compagnia consigliabile per chi conosce la specie , li cedo solo a famiglie che posso trasmettergli amore e benessere, no affaristi, no scambi , no perditempo, non effettuo consegne non spedisco, chi \u00e8 interessato dovrà recarsi al mio domicilio anche perch\u00e9 voglio valutare ha chi affido i miei animali, per qualsiasi informazione chiedo gentilmente di essere contattato telefonicamente",738,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-ancona-573449086.htm,Subito.it,2024,Parrocchetto dal collare viola/clertail /cinnamon e parrocchetto dal collare torquoise viola/ clertail Maschi 2024 selvatici Prov di Ancona Informazioni in privato Solo se veramente intetessati,739,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-blu-2024-treviso-575874132.htm,Subito.it,2024,"Disponibili due maschi di parrocchetto dal collare blu portatori di ino (fattore albino) nati a maggio 2024. Certificato di sessaggio FEM2. Sani, bellissimo piumaggio e ottima taglia. Non spedisco.",740,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-brindisi-574464560.htm,Subito.it,2024,Vendo due parrocchetti dal collare non sessati,741,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-brindisi-575486386.htm,Subito.it,2024,Si cedono in blocco 2 parrocchetti dal collare. Verde 4 mesi grigio 2 anni allevati a mano. No perditempo   No scambi .,742,Hand,Open,Image,,
https://www.subito.it/animali/parrocchetti-dal-collare-catania-576184961.htm,Subito.it,2024,"Disponibili Parrocchetti dal collare di diverse mutazioni disponibili sia maschi che femmine . Per ulteriori informazioni contattare 351 754 2937 . Possiamo effettuare la spedizione in tutta l'Italia con trasporto autorizzato . Per motore di ricerca : Conuro , ara , amazzone , cacatua .",743,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-cleartail-firenze-576001924.htm,Subito.it,2024,"Parrocchetti dal collare varie mutazioni, cleartail puri e portatori  Per informazioni 3203820306 Matteo",744,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-crotone-522233431.htm,Subito.it,2024,Parrocchetti dal collare,745,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-e-calopsite-lecce-575932882.htm,Subito.it,2024,Vendo parrocchetti dal collare e calopsite varie mutazioni,746,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-femmine-bari-576115815.htm,Subito.it,2024,Parrocchetti dal collare femmine di due anni subito disponibili info al 3495605364,747,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-forli-cesena-575680984.htm,Subito.it,2024,Vendo coppia di fratelli di parrocchetto dal collare allevati a mano nati a maggio. Non possiedono l'anellino. Non sessati. Incluso nel prezzo vi sono gabbia Montana (smontabile) e accessori.,748,Hand,Relaxed,Image,,
https://www.subito.it/animali/parrocchetti-dal-collare-frosinone-572758760.htm,Subito.it,2024,"Vendo parrocchetti dal collare, riproduttori",749,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-frosinone-575776554.htm,Subito.it,2024,Parrocchetti dal collare 2024 anellati e sessati  Femmina pallid blu euro 100 Femmina blu turquaise euro 100 Femmina pezzata euro 250 Maschio blu turquaise euro 100,750,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-latina-576206393.htm,Subito.it,2024,Parrocchetti dal collare 2024 anellati e sessati 2 femmine verde viola 1 femmina pallid viola 1 femmina clertail grey 1 femmina torquoise blu  1 maschio clertail grey  1 maschio clertail grey blu PARROCCHETTI 2023 2 femmine clertail grey  1 maschio clertail grey  1 torquoise blu PARROCCHETTI 2022 1 blu portatrice clertail,751,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-lecce-575557067.htm,Subito.it,2024,Disponibili giovani parrocchetti dal collare 2024 varie mutazioni,752,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-lecce-575676052.htm,Subito.it,2024,Cedo coppia parrocchetti dal collare a €200 Prezzo non trattabile!!!!!!!! Solo contatto whatsapp o messaggi.,753,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-lecce-575676108.htm,Subito.it,2024,Cedo coppia parrocchetti dal collare a €200 Prezzo non trattabile!!!!!!!! Solo contatto whatsapp o messaggi. Accetto scambi solo con cocorite.,754,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-lecce-575676238.htm,Subito.it,2024,Cedo coppia parrocchetti dal collare riproduttori a €150 Prezzo non trattabile!!!!!!!! Solo contatto whatsapp o messaggi. Accetto scambi solo con cocorite.,755,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-milano-576033741.htm,Subito.it,2024,Parrocchetto dal collare pronto per la riproduzione,756,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-napoli-575631839.htm,Subito.it,2024,cedo coppia di parrocchetti dal collare maschio blu anno 2020 già riprodotto femmina pastel grey anno 2022 sessata  coppia 250 solo maschio 150  solo femmina 120 per piacere non perditempo o affaristi grazie,757,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-padova-576156976.htm,Subito.it,2024,"Cedo parrocchetti dal collare giovani,adulti,coppie riproduttive viole e pezzate,prezzi da concordare in base al soggetto",758,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-palermo-575997372.htm,Subito.it,2024,Vendo bellissimi parrocchetti dal collare prezzo in privato,759,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-reggio-calabria-575585119.htm,Subito.it,2024,Vendo parrocchetti dal collare varie mutazioni,760,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-reggio-emilia-568270195.htm,Subito.it,2024,Parrocchetti dal collare. Tutti mutuati.,761,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-roma-574026124.htm,Subito.it,2024,Parrocchetti dal collare adulti euro 40 l uno,762,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-roma-576090526.htm,Subito.it,2024,Cedo parrocchetti dal collare ancestrali 2024 NON SESSATI,763,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-sassari-548739293.htm,Subito.it,2024,Giovani parrocchetti dal collare,764,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-siracusa-570370535.htm,Subito.it,2024,Parrocchetti dal collare verdi,765,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-siracusa-575719656.htm,Subito.it,2024,Parrocchetti dal collare sono 1 coppia \u00e8 1 femmina vendo o scambio con animali di pari valore,766,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-sud-sardegna-561432236.htm,Subito.it,2024,Cedo in vendita coppie di parrocchetti dal collare riproduttive. Tre parrocchetti nati da me verdi a 70€ l'uno Coppia riproduttiva maschio verde oliva e femmina celeste 500€ Coppia riproduttiva femmina bianca pallid gialla e maschio grigio Parrocchetto giallo femmina 180€ Parrocchetto viola 250€ Coppia parrocchetti monaci con regolare documentazione Cites 250€,767,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-torino-575665368.htm,Subito.it,2024,Vendo parrocchetti di un anno Maschio lutino e femmina bianca 130 l'uno 250 la coppia Vicinanze None (TO),768,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-trapani-564695561.htm,Subito.it,2024,Vendo parrocchetto maschio dal collare oppure scambio con parrocchetto dal collare femmina per qualsiasi tipo di informazioni scrivermi su WhatsApp al numero 340 503 5442 non rispondo l'email,769,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-trapani-575976316.htm,Subito.it,2024,Cedo coppia riproduttiva di parrocchetti dal collare mutazioni viola cleartail anellati e giovani ottimi soggetti per informazioni telefonare al 3349169040 non rispondo a nessun tipo di messaggio ripeto solo contatto telefonico no perditempo no curiosi no allevatori improvvisati e gente che non capisce di mutazioni grazie,770,No Hand,,,,
https://www.subito.it/animali/parrocchetti-dal-collare-treviso-543991631.htm,Subito.it,2024,"Cerco nr. 2 soggetti di parrocchetto dal collare maschi, preferibilmente con sessaggio o con collare evidente. Grazie",771,No Hand,,,,
